lead_id,origen,score,motivos,horas,contactos,precio_lista,pidio_cita,manifesto_cuota,pago_credito
LD-01024,ia,7,cuota_inicial+credito+canal_whatsapp,17.683333333333334,3.0,6890000.0,0,1,1
LD-01025,ia,13,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-01026,ia,12,canal_whatsapp,24.0,1.0,14990000.0,0,0,0
LD-01027,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01028,ia,13,canal_whatsapp,24.0,3.0,14990000.0,0,0,0
LD-01029,ia,13,cuota_inicial+canal_whatsapp,24.0,3.0,11290000.0,0,1,0
LD-01030,,14,canal_whatsapp,21.833333333333332,3.0,11290000.0,0,0,0
LD-01031,ia,10,seguimiento,72.0,3.0,11990000.0,0,0,0
LD-01032,ia,6,canal_whatsapp,72.0,4.0,24900000.0,0,0,0
LD-01033,,14,seguimiento,24.0,3.0,6290000.0,0,0,0
LD-01034,ia,17,cuota_inicial+contacto_rapido,7.833333333333333,3.0,7290000.0,0,1,0
LD-01035,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-01036,ia,15,canal_whatsapp,24.0,3.0,6590000.0,0,0,0
LD-01037,,18,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-01038,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-01039,ia,10,seguimiento,49.35,1.0,24900000.0,0,0,0
LD-01040,,13,canal_whatsapp,30.0,3.0,7990000.0,0,0,0
LD-01041,ia,9,credito+contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,1
LD-01042,ia,8,cuota_inicial+credito+contacto_rapido,4.0,3.0,22900000.0,0,1,1
LD-01043,ia,17,seguimiento,24.0,1.0,7290000.0,0,0,0
LD-01044,ia,3,cuota_inicial+credito+canal_whatsapp,96.0,3.0,5290000.0,0,1,1
LD-01045,ia,8,cuota_inicial+credito+contacto_rapido,0.0,3.0,5790000.0,0,1,1
LD-01046,,13,canal_whatsapp,24.0,3.0,14990000.0,0,0,0
LD-01047,,13,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-01048,,14,contacto_rapido+canal_whatsapp,4.0,3.0,24900000.0,0,0,0
LD-01049,,13,seguimiento,24.0,3.0,13990000.0,0,0,0
LD-01050,,13,seguimiento,30.0,3.0,7290000.0,0,0,0
LD-01051,,15,canal_whatsapp,18.0,3.0,8990000.0,0,0,0
LD-01052,,6,seguimiento,96.0,3.0,5790000.0,0,0,0
LD-01053,fallback,14,seguimiento,24.0,3.0,7490000.0,0,0,0
LD-01054,,15,seguimiento,13.866666666666667,3.0,11990000.0,0,0,0
LD-01055,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-01056,ia,11,cuota_inicial+credito+contacto_rapido,1.0,3.0,6990000.0,0,1,1
LD-01057,,13,seguimiento,23.9,3.0,14990000.0,0,0,0
LD-01058,,12,seguimiento,24.0,3.0,14990000.0,0,0,0
LD-01059,,12,seguimiento,18.0,3.0,21900000.0,0,0,0
LD-01060,,19,seguimiento,21.0,3.0,7290000.0,0,0,0
LD-01061,ia,14,canal_whatsapp,24.0,1.0,7190000.0,0,0,0
LD-01062,ia,18,contacto_rapido+canal_whatsapp,6.0,3.0,7190000.0,0,0,0
LD-01063,,19,contacto_rapido+canal_whatsapp,1.0,3.0,6990000.0,0,0,0
LD-01064,ia,17,contacto_rapido,4.0,3.0,7190000.0,0,0,0
LD-01065,,18,contacto_rapido,1.0,3.0,6590000.0,0,0,0
LD-01066,ia,14,canal_whatsapp,24.0,3.0,11490000.0,0,0,0
LD-01067,,24,contacto_rapido,0.0,3.0,7290000.0,0,0,0
LD-01068,ia,14,canal_whatsapp,24.0,1.0,6290000.0,0,0,0
LD-01069,,17,contacto_rapido,2.0,3.0,11290000.0,0,0,0
LD-01070,,0,canal_whatsapp,4992.0,3.0,10490000.0,0,0,0
LD-01071,ia,12,canal_whatsapp,30.0,3.0,14990000.0,0,0,0
LD-01072,ia,8,cuota_inicial+credito,24.0,3.0,9890000.0,0,1,1
LD-01073,,12,canal_whatsapp,24.0,3.0,21900000.0,0,0,0
LD-01074,ia,13,canal_whatsapp,24.0,3.0,13990000.0,0,0,0
LD-01075,,11,seguimiento,72.0,3.0,6290000.0,0,0,0
LD-01076,,18,contacto_rapido,0.0,3.0,7490000.0,0,0,0
LD-01077,,8,seguimiento,96.0,3.0,7290000.0,0,0,0
LD-01078,,22,contacto_rapido,0.0,3.0,13990000.0,0,0,0
LD-01079,,17,canal_whatsapp,12.0,3.0,5290000.0,0,0,0
LD-01080,fallback,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-01081,,16,contacto_rapido+canal_whatsapp,4.0,3.0,13990000.0,0,0,0
LD-01082,ia,15,seguimiento,24.0,4.0,5790000.0,0,0,0
LD-01083,ia,13,canal_whatsapp,24.0,3.0,14990000.0,0,0,0
LD-01084,ia,10,seguimiento,54.9,3.0,6290000.0,0,0,0
LD-01085,ia,13,cuota_inicial+canal_whatsapp,34.86666666666667,3.0,7290000.0,0,1,0
LD-01086,,9,canal_whatsapp,61.05,3.0,10000000.0,0,0,0
LD-01087,,15,canal_whatsapp,24.0,3.0,6890000.0,0,0,0
LD-01088,fallback,17,contacto_rapido+canal_whatsapp,0.0,3.0,15490000.0,0,0,0
LD-01089,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01090,ia,17,cuota_inicial+contacto_rapido,2.0,3.0,8990000.0,0,1,0
LD-01091,,23,contacto_rapido,1.0,3.0,6890000.0,0,0,0
LD-01092,,19,contacto_rapido+canal_whatsapp,1.0,3.0,5590000.0,0,0,0
LD-01093,,14,canal_whatsapp,24.0,3.0,11490000.0,0,0,0
LD-01094,ia,11,credito+contacto_rapido,0.0,3.0,7490000.0,0,0,1
LD-01095,ia,15,seguimiento,24.0,3.0,4990000.0,0,0,0
LD-01096,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,0.0,4.0,8990000.0,0,1,1
LD-01097,ia,6,credito+canal_whatsapp,24.0,3.0,7490000.0,0,0,1
LD-01098,ia,6,credito,24.0,3.0,7990000.0,0,0,1
LD-01099,ia,11,cuota_inicial,24.0,4.0,22900000.0,0,1,0
LD-01100,ia,7,credito+canal_whatsapp,24.0,3.0,6290000.0,0,0,1
LD-01101,ia,18,contacto_rapido+canal_whatsapp,6.0,3.0,5790000.0,0,0,0
LD-01102,,18,contacto_rapido+canal_whatsapp,0.0,3.0,10490000.0,0,0,0
LD-01103,,14,canal_whatsapp,24.0,3.0,8990000.0,0,0,0
LD-01104,,23,contacto_rapido,1.0,3.0,6990000.0,0,0,0
LD-01105,,15,seguimiento,18.0,3.0,7290000.0,0,0,0
LD-01106,ia,19,seguimiento,18.0,3.0,8990000.0,0,0,0
LD-01107,fallback,17,contacto_rapido,0.0,3.0,11990000.0,0,0,0
LD-01108,ia,5,cuota_inicial+credito,24.0,3.0,22900000.0,0,1,1
LD-01109,,18,contacto_rapido+canal_whatsapp,0.0,3.0,9890000.0,0,0,0
LD-01110,,17,seguimiento,10.766666666666667,3.0,4990000.0,0,0,0
LD-01111,,5,canal_whatsapp,96.0,3.0,15490000.0,0,0,0
LD-01112,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,6.0,3.0,7190000.0,0,1,1
LD-01113,ia,14,seguimiento,27.116666666666667,3.0,7290000.0,0,0,0
LD-01114,,13,canal_whatsapp,24.0,3.0,14990000.0,0,0,0
LD-01115,,16,contacto_rapido+canal_whatsapp,4.0,3.0,15490000.0,0,0,0
LD-01116,,18,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-01117,ia,24,cuota_inicial+contacto_rapido,1.0,4.0,6990000.0,0,1,0
LD-01118,ia,7,credito,24.0,3.0,21900000.0,0,0,1
LD-01119,,15,contacto_rapido+canal_whatsapp,0.0,3.0,22900000.0,0,0,0
LD-01120,,14,canal_whatsapp,24.0,3.0,11490000.0,0,0,0
LD-01121,,0,seguimiento,2928.0,3.0,8990000.0,0,0,0
LD-01122,,14,seguimiento,30.0,3.0,5290000.0,0,0,0
LD-01123,,8,seguimiento,72.0,3.0,7990000.0,0,0,0
LD-01124,,12,canal_whatsapp,29.1,3.0,14990000.0,0,0,0
LD-01125,ia,14,seguimiento,24.0,1.0,5790000.0,0,0,0
LD-01126,,18,contacto_rapido,2.0,3.0,6890000.0,0,0,0
LD-01127,,0,canal_whatsapp,1417.0,3.0,14990000.0,0,0,0
LD-01128,ia,14,cuota_inicial,24.0,4.0,8990000.0,0,1,0
LD-01129,ia,18,seguimiento,31.166666666666668,3.0,5590000.0,0,0,0
LD-01130,,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-01131,,12,canal_whatsapp,42.96666666666667,3.0,4990000.0,0,0,0
LD-01132,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-01133,ia,3,cuota_inicial+credito+canal_whatsapp,86.56666666666666,3.0,11990000.0,0,1,1
LD-01134,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,4990000.0,0,1,0
LD-01135,,14,seguimiento,24.0,3.0,8990000.0,0,0,0
LD-01136,ia,15,seguimiento,25.466666666666665,4.0,5790000.0,0,0,0
LD-01137,ia,5,cuota_inicial+credito,30.0,3.0,14990000.0,0,1,1
LD-01138,,16,canal_whatsapp,12.0,3.0,7490000.0,0,0,0
LD-01139,ia,18,cuota_inicial+contacto_rapido,2.0,3.0,6990000.0,0,1,0
LD-01140,ia,13,canal_whatsapp,24.0,1.0,9890000.0,0,0,0
LD-01141,,15,seguimiento,22.0,3.0,24900000.0,0,0,0
LD-01142,ia,23,cuota_inicial+contacto_rapido,1.0,3.0,6890000.0,0,1,0
LD-01143,ia,17,contacto_rapido,6.0,3.0,7990000.0,0,0,0
LD-01144,,20,seguimiento,12.0,3.0,8990000.0,0,0,0
LD-01145,,8,canal_whatsapp,72.0,3.0,7990000.0,0,0,0
LD-01146,ia,5,cuota_inicial+canal_whatsapp,96.0,3.0,15490000.0,0,1,0
LD-01147,,14,canal_whatsapp,24.0,3.0,7190000.0,0,0,0
LD-01148,,18,contacto_rapido+canal_whatsapp,6.0,3.0,6290000.0,0,0,0
LD-01149,,17,seguimiento,24.0,3.0,11290000.0,0,0,0
LD-01150,,17,contacto_rapido+canal_whatsapp,0.0,3.0,14990000.0,0,0,0
LD-01151,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01152,,17,contacto_rapido+canal_whatsapp,4.0,3.0,9890000.0,0,0,0
LD-01153,,21,contacto_rapido,4.0,3.0,11990000.0,0,0,0
LD-01154,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01155,ia,7,cuota_inicial+credito,12.25,3.0,10490000.0,0,1,1
LD-01156,,18,contacto_rapido,1.0,3.0,6990000.0,0,0,0
LD-01157,,24,contacto_rapido,2.0,3.0,5790000.0,0,0,0
LD-01158,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-01159,,5,canal_whatsapp,96.0,3.0,15490000.0,0,0,0
LD-01160,ia,15,canal_whatsapp,24.0,3.0,6890000.0,0,0,0
LD-01161,,18,contacto_rapido+canal_whatsapp,2.0,3.0,10000000.0,0,0,0
LD-01162,ia,7,cuota_inicial+credito+canal_whatsapp,14.516666666666667,3.0,5790000.0,0,1,1
LD-01163,,17,contacto_rapido+canal_whatsapp,6.0,3.0,7490000.0,0,0,0
LD-01164,ia,3,cuota_inicial+credito+canal_whatsapp,96.0,3.0,6890000.0,0,1,1
LD-01165,ia,14,seguimiento,24.0,1.0,4990000.0,0,0,0
LD-01166,fallback,15,canal_whatsapp,24.0,4.0,5290000.0,0,0,0
LD-01167,,10,seguimiento,55.45,3.0,7290000.0,0,0,0
LD-01168,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-01169,ia,5,credito+canal_whatsapp,24.0,3.0,22900000.0,0,0,1
LD-01170,ia,14,cuota_inicial+contacto_rapido+canal_whatsapp,0.0,3.0,24900000.0,0,1,0
LD-01171,,14,canal_whatsapp,24.0,3.0,10000000.0,0,0,0
LD-01172,,7,canal_whatsapp,91.83333333333333,3.0,5290000.0,0,0,0
LD-01173,,19,contacto_rapido+canal_whatsapp,1.0,3.0,7190000.0,0,0,0
LD-01174,,18,contacto_rapido,0.8333333333333334,3.0,7290000.0,0,0,0
LD-01175,,18,contacto_rapido+canal_whatsapp,6.0,3.0,6590000.0,0,0,0
LD-01176,,19,seguimiento,24.0,3.0,6990000.0,0,0,0
LD-01177,ia,14,cuota_inicial+canal_whatsapp,24.0,3.0,6590000.0,0,1,0
LD-01178,ia,18,contacto_rapido+canal_whatsapp,0.0,4.0,10490000.0,0,0,0
LD-01179,,13,seguimiento,34.85,3.0,22900000.0,0,0,0
LD-01180,ia,0,cuota_inicial+credito,4926.55,3.0,6590000.0,0,1,1
LD-01181,ia,7,credito+canal_whatsapp,18.0,3.0,5790000.0,0,0,1
LD-01182,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01183,,11,canal_whatsapp,24.0,3.0,22900000.0,0,0,0
LD-01184,,16,contacto_rapido+canal_whatsapp,6.0,3.0,15490000.0,0,0,0
LD-01185,,15,canal_whatsapp,24.0,3.0,6890000.0,0,0,0
LD-01186,ia,8,cuota_inicial+credito+contacto_rapido,0.0,3.0,7190000.0,0,1,1
LD-01187,ia,17,cuota_inicial+canal_whatsapp,12.0,4.0,6990000.0,0,1,0
LD-01188,,17,contacto_rapido+canal_whatsapp,0.0,3.0,13990000.0,0,0,0
LD-01189,,14,seguimiento,28.366666666666667,3.0,5590000.0,0,0,0
LD-01190,,17,contacto_rapido,1.0,3.0,10000000.0,0,0,0
LD-01191,,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-01192,ia,13,cuota_inicial+canal_whatsapp,24.0,3.0,14990000.0,0,1,0
LD-01193,,9,seguimiento,59.416666666666664,3.0,11490000.0,0,0,0
LD-01194,,5,canal_whatsapp,119.9,3.0,7990000.0,0,0,0
LD-01195,,18,seguimiento,24.0,3.0,8990000.0,0,0,0
LD-01196,,17,contacto_rapido,6.0,3.0,6890000.0,0,0,0
LD-01197,ia,14,seguimiento,24.0,4.0,8990000.0,0,0,0
LD-01198,ia,6,credito,24.0,3.0,8990000.0,0,0,1
LD-01199,ia,14,cuota_inicial,24.0,4.0,8990000.0,0,1,0
LD-01200,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-01201,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01202,ia,10,cuota_inicial+canal_whatsapp,56.583333333333336,3.0,7190000.0,0,1,0
LD-01203,,18,contacto_rapido,1.0,3.0,5590000.0,0,0,0
LD-01204,,23,contacto_rapido,0.0,3.0,10490000.0,0,0,0
LD-01205,ia,7,credito,24.0,3.0,15490000.0,0,0,1
LD-01206,,16,canal_whatsapp,12.0,3.0,10000000.0,0,0,0
LD-01207,,13,canal_whatsapp,24.0,3.0,13990000.0,0,0,0
LD-01208,ia,7,credito+canal_whatsapp,12.0,3.0,7290000.0,0,0,1
LD-01209,ia,7,credito+contacto_rapido,4.0,3.0,11490000.0,0,0,1
LD-01210,ia,6,seguimiento,116.88333333333334,4.0,13990000.0,0,0,0
LD-01211,,15,canal_whatsapp,24.0,3.0,6890000.0,0,0,0
LD-01212,ia,7,credito,24.0,3.0,15490000.0,0,0,1
LD-01213,ia,9,cuota_inicial+credito+contacto_rapido+canal_whatsapp,0.5333333333333333,3.0,6290000.0,0,1,1
LD-01214,,15,canal_whatsapp,15.483333333333333,3.0,9890000.0,0,0,0
LD-01215,ia,18,cuota_inicial+contacto_rapido,0.0,3.0,6890000.0,0,1,0
LD-01216,,18,contacto_rapido+canal_whatsapp,0.0,3.0,10490000.0,0,0,0
LD-01217,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,7990000.0,0,1,0
LD-01218,,8,canal_whatsapp,71.93333333333334,3.0,7190000.0,0,0,0
LD-01219,ia,18,contacto_rapido,0.0,4.0,8990000.0,0,0,0
LD-01220,,16,canal_whatsapp,13.683333333333334,3.0,7490000.0,0,0,0
LD-01221,,15,canal_whatsapp,18.766666666666666,3.0,7490000.0,0,0,0
LD-01222,,16,seguimiento,15.0,3.0,6590000.0,0,0,0
LD-01223,ia,24,contacto_rapido,0.0,4.0,6990000.0,0,0,0
LD-01224,,15,seguimiento,12.0,3.0,10490000.0,0,0,0
LD-01225,,14,seguimiento,24.0,3.0,24900000.0,0,0,0
LD-01226,,13,canal_whatsapp,24.0,3.0,11990000.0,0,0,0
LD-01227,,15,canal_whatsapp,24.0,3.0,5590000.0,0,0,0
LD-01228,ia,9,cuota_inicial,90.88333333333334,4.0,5790000.0,0,1,0
LD-01229,ia,15,canal_whatsapp,24.0,4.0,7290000.0,0,0,0
LD-01230,,18,contacto_rapido,1.0,3.0,5790000.0,0,0,0
LD-01231,,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-01232,,7,canal_whatsapp,72.0,3.0,13990000.0,0,0,0
LD-01233,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01234,,22,contacto_rapido,6.0,3.0,7990000.0,0,0,0
LD-01235,,14,canal_whatsapp,24.0,3.0,8990000.0,0,0,0
LD-01236,ia,8,credito+contacto_rapido+canal_whatsapp,4.0,3.0,4990000.0,0,0,1
LD-01237,,14,seguimiento,18.0,3.0,11490000.0,0,0,0
LD-01238,ia,5,cuota_inicial+credito,24.0,3.0,24900000.0,0,1,1
LD-01239,,16,contacto_rapido+canal_whatsapp,1.8833333333333333,3.0,15490000.0,0,0,0
LD-01240,,18,contacto_rapido,3.0,3.0,5290000.0,0,0,0
LD-01241,ia,16,seguimiento,11.916666666666666,3.0,5290000.0,0,0,0
LD-01242,ia,5,credito+canal_whatsapp,24.0,3.0,22900000.0,0,0,1
LD-01243,fallback,13,canal_whatsapp,24.0,3.0,14990000.0,0,0,0
LD-01244,,18,contacto_rapido+canal_whatsapp,0.0,3.0,8990000.0,0,0,0
LD-01245,,14,canal_whatsapp,24.0,3.0,9890000.0,0,0,0
LD-01246,ia,20,seguimiento,24.0,4.0,5290000.0,0,0,0
LD-01247,,19,seguimiento,24.0,3.0,6590000.0,0,0,0
LD-01248,ia,14,seguimiento,24.0,1.0,21900000.0,0,0,0
LD-01249,,13,seguimiento,24.0,3.0,9890000.0,0,0,0
LD-01250,ia,15,cuota_inicial+canal_whatsapp,24.0,4.0,5790000.0,0,1,0
LD-01251,,14,canal_whatsapp,24.0,3.0,7290000.0,0,0,0
LD-01252,,18,contacto_rapido,6.0,3.0,5290000.0,0,0,0
LD-01253,,17,contacto_rapido,0.0,3.0,11990000.0,0,0,0
LD-01254,,18,contacto_rapido,2.0,3.0,6290000.0,0,0,0
LD-01255,ia,15,cuota_inicial,24.0,4.0,4990000.0,0,1,0
LD-01256,,14,seguimiento,24.0,3.0,5590000.0,0,0,0
LD-01257,,14,canal_whatsapp,24.0,3.0,7490000.0,0,0,0
LD-01258,,17,contacto_rapido,1.0,3.0,10490000.0,0,0,0
LD-01259,ia,14,cuota_inicial+canal_whatsapp,24.0,3.0,7990000.0,0,1,0
LD-01260,,14,canal_whatsapp,24.0,3.0,7490000.0,0,0,0
LD-01261,,17,contacto_rapido,1.0,3.0,10000000.0,0,0,0
LD-01262,ia,6,cuota_inicial+credito,24.0,3.0,8990000.0,0,1,1
LD-01263,,15,seguimiento,18.0,3.0,7490000.0,0,0,0
LD-01264,,13,canal_whatsapp,24.0,3.0,13990000.0,0,0,0
LD-01265,,7,seguimiento,72.0,3.0,15490000.0,0,0,0
LD-01266,,13,seguimiento,24.0,3.0,11990000.0,0,0,0
LD-01267,,18,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01268,,18,seguimiento,24.0,3.0,10490000.0,0,0,0
LD-01269,ia,3,cuota_inicial+credito+canal_whatsapp,72.0,3.0,8990000.0,0,1,1
LD-01270,,21,seguimiento,12.0,3.0,6890000.0,0,0,0
LD-01271,ia,5,cuota_inicial+credito+canal_whatsapp,48.0,3.0,4990000.0,0,1,1
LD-01272,ia,16,cuota_inicial+canal_whatsapp,18.0,4.0,5590000.0,0,1,0
LD-01273,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,11290000.0,0,1,1
LD-01274,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,0.0,3.0,8990000.0,0,1,1
LD-01275,ia,7,cuota_inicial+credito,24.0,3.0,15490000.0,0,1,1
LD-01276,,15,canal_whatsapp,24.0,3.0,5790000.0,0,0,0
LD-01277,ia,8,credito+canal_whatsapp,12.0,3.0,5590000.0,0,0,1
LD-01278,ia,9,seguimiento,83.81666666666666,4.0,11990000.0,0,0,0
LD-01279,,21,seguimiento,14.616666666666667,3.0,5790000.0,0,0,0
LD-01280,ia,18,contacto_rapido+canal_whatsapp,6.0,3.0,6590000.0,0,0,0
LD-01281,,14,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-01282,,16,canal_whatsapp,18.0,3.0,6590000.0,0,0,0
LD-01283,,14,canal_whatsapp,24.0,3.0,7190000.0,0,0,0
LD-01284,,15,contacto_rapido+canal_whatsapp,2.0,3.0,21900000.0,0,0,0
LD-01285,ia,19,seguimiento,18.0,3.0,8990000.0,0,0,0
LD-01286,fallback,14,canal_whatsapp,26.15,3.0,8990000.0,0,0,0
LD-01287,ia,24,contacto_rapido,0.0,3.0,5790000.0,0,0,0
LD-01288,,14,canal_whatsapp,24.0,3.0,7990000.0,0,0,0
LD-01289,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,13990000.0,0,1,1
LD-01290,ia,7,cuota_inicial+credito+contacto_rapido,0.0,3.0,13990000.0,0,1,1
LD-01291,,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01292,,6,canal_whatsapp,72.0,3.0,22900000.0,0,0,0
LD-01293,,18,contacto_rapido+canal_whatsapp,0.0,3.0,9890000.0,0,0,0
LD-01294,,14,seguimiento,24.0,3.0,7290000.0,0,0,0
LD-01295,,15,canal_whatsapp,24.0,3.0,5290000.0,0,0,0
LD-01296,ia,17,seguimiento,24.0,3.0,14990000.0,0,0,0
LD-01297,ia,10,cuota_inicial+credito+contacto_rapido,1.0,3.0,14990000.0,0,1,1
LD-01298,,12,seguimiento,30.0,3.0,10490000.0,0,0,0
LD-01299,,11,seguimiento,24.0,3.0,22900000.0,0,0,0
LD-01300,ia,9,cuota_inicial+credito,18.0,3.0,6290000.0,0,1,1
LD-01301,,13,seguimiento,24.0,3.0,11990000.0,0,0,0
LD-01302,ia,15,canal_whatsapp,22.7,3.0,6290000.0,0,0,0
LD-01303,ia,9,credito+contacto_rapido,0.0,3.0,5290000.0,0,0,1
LD-01304,,24,contacto_rapido,0.0,3.0,7490000.0,0,0,0
LD-01305,ia,13,canal_whatsapp,24.0,3.0,11990000.0,0,0,0
LD-01306,ia,13,cuota_inicial+canal_whatsapp,24.0,3.0,15490000.0,0,1,0
LD-01307,ia,18,cuota_inicial+contacto_rapido,2.0,3.0,22900000.0,0,1,0
LD-01308,ia,18,seguimiento,24.0,3.0,8990000.0,0,0,0
LD-01309,,15,canal_whatsapp,18.0,3.0,10490000.0,0,0,0
LD-01310,,15,canal_whatsapp,24.0,3.0,6590000.0,0,0,0
LD-01311,,16,seguimiento,12.0,3.0,6990000.0,0,0,0
LD-01312,ia,11,seguimiento,48.45,3.0,6590000.0,0,0,0
LD-01313,,15,canal_whatsapp,24.0,3.0,4990000.0,0,0,0
LD-01314,ia,13,canal_whatsapp,24.0,3.0,13990000.0,0,0,0
LD-01315,ia,8,credito+contacto_rapido,4.0,3.0,6590000.0,0,0,1
LD-01316,,19,seguimiento,24.0,3.0,5790000.0,0,0,0
LD-01317,,19,contacto_rapido+canal_whatsapp,0.0,3.0,5290000.0,0,0,0
LD-01318,,13,seguimiento,24.0,3.0,10000000.0,0,0,0
LD-01319,,19,contacto_rapido,0.0,3.0,24900000.0,0,0,0
LD-01320,ia,18,contacto_rapido+canal_whatsapp,2.0,4.0,11990000.0,0,0,0
LD-01321,ia,14,canal_whatsapp,24.0,3.0,10490000.0,0,0,0
LD-01322,ia,8,cuota_inicial+canal_whatsapp,72.0,3.0,11290000.0,0,1,0
LD-01323,,0,seguimiento,714.0,3.0,11990000.0,0,0,0
LD-01324,ia,6,credito,24.0,3.0,6990000.0,0,0,1
LD-01325,ia,8,cuota_inicial+credito+contacto_rapido+canal_whatsapp,2.0,3.0,6290000.0,0,1,1
LD-01326,ia,19,contacto_rapido+canal_whatsapp,0.0,4.0,6590000.0,0,0,0
LD-01327,,6,seguimiento,96.0,3.0,6590000.0,0,0,0
LD-01328,,17,contacto_rapido,0.0,3.0,10000000.0,0,0,0
LD-01329,ia,5,canal_whatsapp,96.0,3.0,21900000.0,0,0,0
LD-01330,ia,7,credito,21.816666666666666,3.0,6290000.0,0,0,1
LD-01331,ia,9,credito+contacto_rapido+canal_whatsapp,1.0,3.0,5290000.0,0,0,1
LD-01332,,10,canal_whatsapp,48.0,3.0,10490000.0,0,0,0
LD-01333,,17,seguimiento,24.95,3.0,11490000.0,0,0,0
LD-01334,,17,contacto_rapido,0.0,3.0,10490000.0,0,0,0
LD-01335,,18,contacto_rapido+canal_whatsapp,1.0,3.0,7490000.0,0,0,0
LD-01336,ia,9,canal_whatsapp,48.0,1.0,13990000.0,0,0,0
LD-01337,,16,contacto_rapido+canal_whatsapp,4.0,3.0,15490000.0,0,0,0
LD-01338,,19,contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,0
LD-01339,,8,seguimiento,72.0,3.0,5790000.0,0,0,0
LD-01340,,11,seguimiento,24.0,3.0,22900000.0,0,0,0
LD-01341,ia,14,seguimiento,24.0,4.0,8990000.0,0,0,0
LD-01342,ia,7,credito,12.0,3.0,5290000.0,0,0,1
LD-01343,ia,15,cuota_inicial+canal_whatsapp,24.0,3.0,5290000.0,0,1,0
LD-01344,,13,seguimiento,24.0,3.0,11290000.0,0,0,0
LD-01345,ia,8,cuota_inicial+credito,24.0,3.0,9890000.0,0,1,1
LD-01346,,16,seguimiento,12.0,3.0,6990000.0,0,0,0
LD-01347,ia,9,credito+contacto_rapido+canal_whatsapp,0.0,3.0,7490000.0,0,0,1
LD-01348,ia,13,canal_whatsapp,24.0,1.0,11490000.0,0,0,0
LD-01349,ia,18,cuota_inicial+canal_whatsapp,8.35,4.0,6590000.0,0,1,0
LD-01350,ia,0,credito,1470.0,3.0,6290000.0,0,0,1
LD-01351,ia,6,cuota_inicial+credito+canal_whatsapp,24.0,3.0,9890000.0,0,1,1
LD-01352,,16,seguimiento,12.0,3.0,5790000.0,0,0,0
LD-01353,,21,contacto_rapido,4.0,3.0,13990000.0,0,0,0
LD-01354,,17,contacto_rapido,4.0,3.0,7490000.0,0,0,0
LD-01355,ia,13,canal_whatsapp,24.0,1.0,8990000.0,0,0,0
LD-01356,ia,6,cuota_inicial+credito,24.0,3.0,6990000.0,0,1,1
LD-01357,,7,seguimiento,72.0,3.0,14990000.0,0,0,0
LD-01358,,14,canal_whatsapp,24.0,3.0,6990000.0,0,0,0
LD-01359,,12,seguimiento,24.0,3.0,15490000.0,0,0,0
LD-01360,,17,seguimiento,24.0,3.0,11990000.0,0,0,0
LD-01361,,11,seguimiento,24.0,3.0,24900000.0,0,0,0
LD-01362,,14,seguimiento,24.0,3.0,6290000.0,0,0,0
LD-01363,ia,6,canal_whatsapp,74.85,4.0,24900000.0,0,0,0
LD-01364,ia,7,cuota_inicial+credito,9.65,3.0,11490000.0,0,1,1
LD-01365,ia,14,contacto_rapido+canal_whatsapp,4.0,3.0,22900000.0,0,0,0
LD-01366,ia,10,cuota_inicial+canal_whatsapp,48.0,3.0,11290000.0,0,1,0
